4.829179141165203,NaN,NaN,NaN,NaN
123.03552394245835,3.0926687325928164,NaN,NaN,NaN
NaN,5.976619586842822,3.0926687325928164,NaN,NaN
NaN,NaN,5.976619586842822,3.0926687325928164,NaN
NaN,NaN,10.68512044294098,5.976619586842822,3.0926687325928164
26.0,-1.0,-1.0,-1.0,-1.0
96.0,4.0,-1.0,-1.0,-1.0
-1.0,4.0,4.0,-1.0,-1.0
-1.0,-1.0,4.0,4.0,-1.0
-1.0,-1.0,86.0,4.0,4.0
591.6656279563904,NaN,NaN,NaN,NaN
12146.734186887741,136.21695280075073,NaN,NaN,NaN
NaN,5523.127938985825,42.430458068847656,NaN,NaN
NaN,NaN,3201.9184381961823,29.02057385444641,NaN
NaN,NaN,28712.948413848877,1223.1499910354614,44.639321088790894
