1250.647772548105,NaN,NaN,NaN,NaN
2170.7977026774292,1010.4171556501553,NaN,NaN,NaN
2855.2265807217645,1915.067344118586,4144.08578412367,NaN,NaN
3416.7374926971593,NaN,1652.2757310909808,3568.3643405552953,NaN
NaN,NaN,2338.3333064244644,1471.586758796558,3208.595411189383
81.0,-1.0,-1.0,-1.0,-1.0
81.0,81.0,-1.0,-1.0,-1.0
81.0,81.0,101.0,-1.0,-1.0
81.0,-1.0,81.0,101.0,-1.0
-1.0,-1.0,81.0,81.0,101.0
209.41590690612793,NaN,NaN,NaN,NaN
3910.9766540527344,54.88571500778198,NaN,NaN,NaN
13476.673013925552,1906.5666840076447,19.66619896888733,NaN,NaN
32580.664144039154,NaN,1025.465292930603,14.944922924041748,NaN
NaN,NaN,8725.417806863785,331.6323380470276,28.3884539604187
